battle_url,location
https://en.wikipedia.org/wiki/Battle_of_Paraitakene,"Paraitakene (near modern Isfahan,  Iran)32°38′00″N 51°39′00″E﻿ / ﻿32.6333°N 51.6500°E﻿ / 32.6333; 51.6500"
https://en.wikipedia.org/wiki/Battle_of_Lautulae,"near Terracina, Italy"
https://en.wikipedia.org/wiki/Battle_of_Gabiene,"Gabiene (Isfahan province, Iran)31°46′38″N 51°48′06″E﻿ / ﻿31.777205°N 51.801649°E﻿ / 31.777205; 51.801649"
https://en.wikipedia.org/wiki/Battle_of_Gaza_(312_BC),"Gaza, Macedonian Empire31°31′N 34°27′E﻿ / ﻿31.517°N 34.450°E﻿ / 31.517; 34.450"
https://en.wikipedia.org/wiki/Battle_of_Myus,Myus (?) / Syria - Levant
https://en.wikipedia.org/wiki/Battle_of_the_Himera_River_(311_BC),"At the mouth of the Salso river, near modern Licata on Sicily, Italy"
https://en.wikipedia.org/wiki/First_Siege_of_Babylon_(311_BC),Babylon
https://en.wikipedia.org/wiki/Battle_of_the_Tigris,"south of the river Tigris, close to Babylonia"
https://en.wikipedia.org/wiki/Battle_of_Lake_Vadimo_(310_BC),"Lake Vadimo, Italy42°29′3.1″N 12°19′23.5″E﻿ / ﻿42.484194°N 12.323194°E﻿ / 42.484194; 12.323194"
https://en.wikipedia.org/wiki/Second_Siege_of_Babylon_(310_BC),Babylon
https://en.wikipedia.org/wiki/Battle_of_the_River_Thatis,Thatis River
https://en.wikipedia.org/wiki/Battle_of_White_Tunis,"White Tunis, possibly near modern Tunis, Tunisia"
https://en.wikipedia.org/wiki/Siege_of_Syracuse_(311%E2%80%93309_BC),"Syracuse, Sicily, Italy"
https://en.wikipedia.org/wiki/Third_Siege_of_Babylon_(309_BC),Babylon
https://en.wikipedia.org/wiki/Battle_of_the_25_of_Abu,Road between Babylon and Susa
https://en.wikipedia.org/wiki/Siege_of_Siracena,"Siracena, Sarmatia"
https://en.wikipedia.org/wiki/Battle_of_Lake_Maeotis,"Sea of Azov, Crimea"
https://en.wikipedia.org/wiki/Battle_of_Salamis_in_Cyprus_(306_BC),"Salamis, Cyprus35°10′N 33°55′E﻿ / ﻿35.167°N 33.917°E﻿ / 35.167; 33.917"
https://en.wikipedia.org/wiki/Battle_of_Bovianum,"Boiano or Pietrabbondante, Italy41°28′59.999″N 14°28′0.001″E﻿ / ﻿41.48333306°N 14.46666694°E﻿ / 41.48333306; 14.46666694"
https://en.wikipedia.org/wiki/Siege_of_Rhodes_(305_BC),Rhodes island36°10′00″N 28°00′00″E﻿ / ﻿36.1667°N 28.0000°E﻿ / 36.1667; 28.0000
https://en.wikipedia.org/wiki/Battle_of_Ipsus,"Ipsus, Phrygia(modern-day Çayırbağ, Afyonkarahisar, Turkey)38°57′N 30°59′E﻿ / ﻿38.95°N 30.99°E﻿ / 38.95; 30.99"
https://en.wikipedia.org/wiki/Battle_of_Camerinum,"Camerinum (modern Camerino), Italy43°8′25.001″N 13°4′8.000″E﻿ / ﻿43.14027806°N 13.06888889°E﻿ / 43.14027806; 13.06888889"
https://en.wikipedia.org/wiki/Battle_of_Tifernum,"Castropignano, Molise, Italy"
https://en.wikipedia.org/wiki/Battle_of_Sentinum,"Sentinum (now near Sassoferrato, Marche, Italy)"
https://en.wikipedia.org/wiki/Battle_of_Aquilonia,"Aquilonia (region around Lazio, Molise, Italy)"
https://en.wikipedia.org/wiki/Battle_of_Yique,"Yique, Henan34°33′20″N 112°28′11″E﻿ / ﻿34.55556°N 112.46972°E﻿ / 34.55556; 112.46972"
https://en.wikipedia.org/wiki/Siege_of_Thebes_(292%E2%80%93291_BC),"Thebes, Boeotia38°19′27.01″N 23°19′25.00″E﻿ / ﻿38.3241694°N 23.3236111°E﻿ / 38.3241694; 23.3236111"
https://en.wikipedia.org/wiki/Siege_of_Athens_(287_BC),Athens
https://en.wikipedia.org/wiki/Battle_of_Arretium,"Arretium (modern Arezzo), Tuscany, Italy43°27′46.8″N 11°52′59.9″E﻿ / ﻿43.463000°N 11.883306°E﻿ / 43.463000; 11.883306"
https://en.wikipedia.org/wiki/Battle_of_Lake_Vadimo_(283_BC),"Lake Vadimo, Italy42°29′2.922″N 12°19′23.491″E﻿ / ﻿42.48414500°N 12.32319194°E﻿ / 42.48414500; 12.32319194"
https://en.wikipedia.org/wiki/Battle_of_Populonia,"Populonia, Italy"
https://en.wikipedia.org/wiki/Battle_of_Corupedium,"Near Sardis(modern-day Sart, Manisa, Turkey)38°32′47″N 27°37′04″E﻿ / ﻿38.546466°N 27.617792°E﻿ / 38.546466; 27.617792"
https://en.wikipedia.org/wiki/Battle_of_Heraclea,"Heraclea, Basilicata, southern Italy"
https://en.wikipedia.org/wiki/Battle_of_Asculum,"Asculum, modern Ascoli Satriano, Apulia, Italy"
https://en.wikipedia.org/wiki/Battle_of_Thermopylae_(279_BC),Thermopylae
https://en.wikipedia.org/wiki/Siege_of_Syracuse_(278_BC),"Syracuse, Sicily, Italy"
https://en.wikipedia.org/wiki/Siege_of_Lilybaeum_(278_BC),"Lilybaeum, Sicily"
https://en.wikipedia.org/wiki/Battle_of_Lysimachia,"Lysimachia, Thracian Chersonese(modern-day Eksemil, Çanakkale, Turkey)"
https://en.wikipedia.org/wiki/Battle_of_the_Cranita_hills,"Cranita hills, Samnium"
https://en.wikipedia.org/wiki/Battle_of_the_Strait_of_Messina,Strait of Messina
https://en.wikipedia.org/wiki/Battle_of_Beneventum_(275_BC),"Beneventum (modern Benevento), Campania, Italy41°08′N 14°47′E﻿ / ﻿41.133°N 14.783°E﻿ / 41.133; 14.783"
https://en.wikipedia.org/wiki/Battle_of_the_Aous_(274_BC),near the Aous River
https://en.wikipedia.org/wiki/Siege_of_Sparta,Sparta37°04′55″N 22°25′25″E﻿ / ﻿37.08194°N 22.42361°E﻿ / 37.08194; 22.42361
https://en.wikipedia.org/wiki/Battle_of_Argos,Argos37°37′N 22°43′E﻿ / ﻿37.617°N 22.717°E﻿ / 37.617; 22.717
https://en.wikipedia.org/wiki/Battle_of_Messana,Messana (modern Messina)38°10′48″N 15°33′41″E﻿ / ﻿38.1800°N 15.5614°E﻿ / 38.1800; 15.5614
https://en.wikipedia.org/wiki/Battle_of_Agrigentum,Agrigentum37°19′00″N 13°35′00″E﻿ / ﻿37.3167°N 13.5833°E﻿ / 37.3167; 13.5833
https://en.wikipedia.org/wiki/Battle_of_Cos,Kos
https://en.wikipedia.org/wiki/Kalinga_War,Kalinga
https://en.wikipedia.org/wiki/Battle_of_Changping,"Northwest of Gaoping, Shanxi"
https://en.wikipedia.org/wiki/Battle_of_the_Lipara_Islands,"Lipara Harbour, Sicily38°28′21″N 14°57′39″E﻿ / ﻿38.47250°N 14.96083°E﻿ / 38.47250; 14.96083"
https://en.wikipedia.org/wiki/Battle_of_Mylae,"Offshore Mylae, northern Sicily38°13′00″N 15°14′00″E﻿ / ﻿38.2167°N 15.2333°E﻿ / 38.2167; 15.2333"
https://en.wikipedia.org/wiki/Battle_of_Thermae,"Thermae (modern Termini Imerese), Sicily37°59′14″N 13°41′46″E﻿ / ﻿37.98722°N 13.69611°E﻿ / 37.98722; 13.69611"
https://en.wikipedia.org/wiki/Battle_of_Sulci,"near Sulci, Sardinia39°04′00″N 8°27′00″E﻿ / ﻿39.0667°N 8.4500°E﻿ / 39.0667; 8.4500"
https://en.wikipedia.org/wiki/Battle_of_Tyndaris,"Tindaris (modern Tindari), Sicily38°8′44″N 15°2′23″E﻿ / ﻿38.14556°N 15.03972°E﻿ / 38.14556; 15.03972"
https://en.wikipedia.org/wiki/Battle_of_Handan,Handan
https://en.wikipedia.org/wiki/Battle_of_Cape_Ecnomus,Off southern Sicily37°03′00″N 13°54′00″E﻿ / ﻿37.0500°N 13.9000°E﻿ / 37.0500; 13.9000
https://en.wikipedia.org/wiki/Siege_of_Aspis,Aspis36°51′N 11°6′E﻿ / ﻿36.850°N 11.100°E﻿ / 36.850; 11.100
https://en.wikipedia.org/wiki/Battle_of_Adys,"Adys, Carthage (present-day Oudna, Tunisia)36°36′25″N 10°10′25″E﻿ / ﻿36.60694°N 10.17361°E﻿ / 36.60694; 10.17361"
https://en.wikipedia.org/wiki/Battle_of_Tunis,Medjerda River near Tunis36°47′51″N 10°09′57″E﻿ / ﻿36.7975°N 10.1659°E﻿ / 36.7975; 10.1659
https://en.wikipedia.org/wiki/Battle_of_Cape_Hermaeum,Cape Bon Peninsula; the waters off it; and off the coast of south-east Sicily37°N 11°E﻿ / ﻿37°N 11°E﻿ / 37; 11
https://en.wikipedia.org/wiki/Battle_of_Panormus,Panormus (present-day Palermo)38°07′N 13°22′E﻿ / ﻿38.117°N 13.367°E﻿ / 38.117; 13.367
https://en.wikipedia.org/wiki/Siege_of_Lilybaeum_(250%E2%80%93241_BC),"Marsala, Sicily, Italy37°48′09″N 12°25′48″E﻿ / ﻿37.80250°N 12.43000°E﻿ / 37.80250; 12.43000"
https://en.wikipedia.org/wiki/Battle_of_Drepana,"Off Drepana (modern Trapani), Sicily38°00′36″N 12°30′18″E﻿ / ﻿38.01000°N 12.50500°E﻿ / 38.01000; 12.50500"
https://en.wikipedia.org/wiki/Battle_of_Phintias,"Off Phintias (modern Licata), Sicily37°06′04″N 13°56′12″E﻿ / ﻿37.1012°N 13.9368°E﻿ / 37.1012; 13.9368"
https://en.wikipedia.org/wiki/Battle_of_Andros_(246_BC),Andros
https://en.wikipedia.org/wiki/Battle_of_the_Aegates_Islands,"Aegates Islands, western Sicily37°58′N 12°12′E﻿ / ﻿37.97°N 12.20°E﻿ / 37.97; 12.20"
https://en.wikipedia.org/wiki/Battle_of_the_Caecus_River,Near the source of the Caecus River(modern-day Turkey)
https://en.wikipedia.org/wiki/Battle_of_Utica,"Utica, Tunisia37°03′29″N 10°03′46″E﻿ / ﻿37.058052°N 10.062855°E﻿ / 37.058052; 10.062855"
https://en.wikipedia.org/wiki/Battle_of_the_Bagradas_River_(240_BC),Medjerda River37°6′36″N 10°7′48″E﻿ / ﻿37.11000°N 10.13000°E﻿ / 37.11000; 10.13000
https://en.wikipedia.org/wiki/Hamilcar%27s_victory_with_Naravas,Unknown location in northern Tunisia
https://en.wikipedia.org/wiki/Battle_of_Ancyra,"Ancyra(modern-day Ankara, Turkey)"
https://en.wikipedia.org/wiki/Battle_of_%22The_Saw%22,Unknown location in northern Tunisia
https://en.wikipedia.org/wiki/Battle_of_Aphrodisium,Aphrodisium(modern-day Turkey)
https://en.wikipedia.org/wiki/Battle_of_Leptis_Parva,"Byzacium, in modern Tunisia"
https://en.wikipedia.org/wiki/Battle_of_Fei_(233_BCE),"Feixia (肥; west of present-day Jinzhou, Hebei province, China)"
https://en.wikipedia.org/wiki/Siege_of_Medion,"Medion, Acarnania[1][7][8] (modern-day Greece)"
https://en.wikipedia.org/wiki/Battle_of_Phoenice,"Phoenice, Chaonia, Epirus"
https://en.wikipedia.org/wiki/Battle_of_Paxos,Off the island of Paxos
https://en.wikipedia.org/wiki/Battle_of_the_Harpasus,"Harpasus river, Caria(modern-day Turkey)"
https://en.wikipedia.org/wiki/Battle_of_Epidamnus,"Epidamnus, Illyria (modern day Durrës, Albania)"
https://en.wikipedia.org/wiki/Siege_of_Issa,"Issa (modern day Vis, Croatia)"
https://en.wikipedia.org/wiki/Battle_of_Mount_Lycaeum,"Mount Lycaeum, border of Elis and Arcadia"
https://en.wikipedia.org/wiki/Battle_of_Dyme,Dyme
https://en.wikipedia.org/wiki/Battle_of_Faesulae,"Faesulae, Italy43°27′37.001″N 12°23′11.000″E﻿ / ﻿43.46027806°N 12.38638889°E﻿ / 43.46027806; 12.38638889"
https://en.wikipedia.org/wiki/Battle_of_Telamon,"Campo Regio, near Telamon (modern Talamone in Tuscany)"
https://en.wikipedia.org/wiki/Battle_of_Clastidium,"Clastidium, in the territory of Marici tribe, Cisalpine Gaul
Modern Casteggio, Italy45°1′0.001″N 9°7′59.999″E﻿ / ﻿45.01666694°N 9.13333306°E﻿ / 45.01666694; 9.13333306"
https://en.wikipedia.org/wiki/Battle_of_Sellasia,"Sellasia, Laconia37°10′N 22°25′E﻿ / ﻿37.167°N 22.417°E﻿ / 37.167; 22.417"
https://en.wikipedia.org/wiki/Illyro-Roman_Wars,Illyria
https://en.wikipedia.org/wiki/Siege_of_Saguntum,"Saguntum, present-day Spain39°40′33″N 0°16′39″W﻿ / ﻿39.67583°N 0.27750°W﻿ / 39.67583; -0.27750"
https://en.wikipedia.org/wiki/Battle_of_Lilybaeum,"Near Lilybaeum, Sicily37°48′0.000″N 12°25′59.999″E﻿ / ﻿37.80000000°N 12.43333306°E﻿ / 37.80000000; 12.43333306"
https://en.wikipedia.org/wiki/Capture_of_Malta_(218_BC),"Melite (ancient city), Carthaginian Empire35°53′N 14°27′E﻿ / ﻿35.883°N 14.450°E﻿ / 35.883; 14.450"
https://en.wikipedia.org/wiki/Battle_of_Rhone_Crossing,"Debated location on the Rhône River, present-day France44°8′18″N 4°48′35″E﻿ / ﻿44.13833°N 4.80972°E﻿ / 44.13833; 4.80972"
https://en.wikipedia.org/wiki/Battle_of_the_Ticinus,"West bank of the lower Ticino, in present-day Italy"
https://en.wikipedia.org/wiki/Battle_of_the_Trebia,"West bank of the lower Trebia River, in modern north Italy45°3′0″N 9°36′0″E﻿ / ﻿45.05000°N 9.60000°E﻿ / 45.05000; 9.60000"
https://en.wikipedia.org/wiki/Battle_of_Cissa,"Cissa or Tarraco, present-day Spain41°06′57″N 1°14′59″E﻿ / ﻿41.1157°N 1.2496°E﻿ / 41.1157; 1.2496"
https://en.wikipedia.org/wiki/Battle_of_Raphia,Ptolemaic Gaza
https://en.wikipedia.org/wiki/Battle_of_Lake_Trasimene,"The north shore of Lake Trasimene, Italy43°11′51″N 12°05′06″E﻿ / ﻿43.19750°N 12.08500°E﻿ / 43.19750; 12.08500"
https://en.wikipedia.org/wiki/Battle_of_Ebro_River,"Mouth of Ebro River, present-day Catalonia, Spain40°43′12″N 0°51′47″E﻿ / ﻿40.72000°N 0.86306°E﻿ / 40.72000; 0.86306"
https://en.wikipedia.org/wiki/Battle_of_Ager_Falernus,"Mount Callicula, Campania, present-day Italy41°11′00″N 14°33′00″E﻿ / ﻿41.1833°N 14.5500°E﻿ / 41.1833; 14.5500"
https://en.wikipedia.org/wiki/Battle_of_Geronium,"Geronium, Molise41°45′42″N 14°44′00″E﻿ / ﻿41.7618°N 14.7334°E﻿ / 41.7618; 14.7334"
https://en.wikipedia.org/wiki/Battle_of_Cannae,"Cannae, Italy41°18′23″N 16°7′57″E﻿ / ﻿41.30639°N 16.13250°E﻿ / 41.30639; 16.13250"
https://en.wikipedia.org/wiki/Battle_of_Silva_Litana,"Forest of Litana, 75 miles northwest of Ariminum"
https://en.wikipedia.org/wiki/First_Battle_of_Nola,"Nola, present-day Italy40°55′34″N 14°31′39″E﻿ / ﻿40.9261°N 14.5275°E﻿ / 40.9261; 14.5275"
https://en.wikipedia.org/wiki/Battle_of_Ibera,"Ibera; present-day Tortosa, Catalonia, Spain40°48′00″N 0°30′58″E﻿ / ﻿40.8°N 0.516°E﻿ / 40.8; 0.516"
https://en.wikipedia.org/wiki/Second_Battle_of_Nola,"Nola, present-day Italy40°55′34″N 14°31′39″E﻿ / ﻿40.9261°N 14.5275°E﻿ / 40.9261; 14.5275"
https://en.wikipedia.org/wiki/Battle_of_Decimomannu,"Decimomannu, Sardinia40°05′36″N 8°30′29″E﻿ / ﻿40.09333°N 8.50806°E﻿ / 40.09333; 8.50806"
https://en.wikipedia.org/wiki/Third_Battle_of_Nola,"Nola, present-day Italy40°55′34″N 14°31′39″E﻿ / ﻿40.9261°N 14.5275°E﻿ / 40.9261; 14.5275"
https://en.wikipedia.org/wiki/Battle_of_Beneventum_(214_BC),Beneventum; modern Benevento41°08′00″N 14°47′00″E﻿ / ﻿41.1333°N 14.7833°E﻿ / 41.1333; 14.7833
https://en.wikipedia.org/wiki/Siege_of_Syracuse_(214%E2%80%93212_BC),Syracuse37°05′00″N 15°17′00″E﻿ / ﻿37.0833°N 15.2833°E﻿ / 37.0833; 15.2833
https://en.wikipedia.org/wiki/Battle_of_Tarentum_(212_BC),"Tarentum, Southern Italy40°28′N 17°14′E﻿ / ﻿40.467°N 17.233°E﻿ / 40.467; 17.233"
https://en.wikipedia.org/wiki/Battle_of_Capua_(212_BC),"Capua, present-day Italy41°05′00″N 14°15′00″E﻿ / ﻿41.0833°N 14.2500°E﻿ / 41.0833; 14.2500"
https://en.wikipedia.org/wiki/Battle_of_Beneventum_(212_BC),Beneventum; modern Benevento41°08′00″N 14°47′00″E﻿ / ﻿41.1333°N 14.7833°E﻿ / 41.1333; 14.7833
https://en.wikipedia.org/wiki/Battle_of_the_Silarus,"near Silarus River (modern Sele River), Italy40°28′53.861″N 14°56′33.112″E﻿ / ﻿40.48162806°N 14.94253111°E﻿ / 40.48162806; 14.94253111"
https://en.wikipedia.org/wiki/Battle_of_Herdonia,"Herdonia (modern Ordona, Foggia), Apulia, present-day Italy41°19′00″N 15°38′00″E﻿ / ﻿41.3167°N 15.6333°E﻿ / 41.3167; 15.6333"
https://en.wikipedia.org/wiki/Battle_of_the_Upper_Baetis,"Near Upper Baetis (modern-day Guadalquivir) River, Spain38°2′33″N 3°37′28.5″W﻿ / ﻿38.04250°N 3.624583°W﻿ / 38.04250; -3.624583"
https://en.wikipedia.org/wiki/Second_Battle_of_Capua,"Capua, present Italy41°05′00″N 14°15′00″E﻿ / ﻿41.0833°N 14.2500°E﻿ / 41.0833; 14.2500"
https://en.wikipedia.org/wiki/Second_Battle_of_Herdonia,"Herdonia (modern Ordona, Foggia), present-day Italy41°19′00″N 15°38′00″E﻿ / ﻿41.3167°N 15.6333°E﻿ / 41.3167; 15.6333"
https://en.wikipedia.org/wiki/Battle_of_Numistro,"Numistro, Lucania38°58′32″N 16°19′11″E﻿ / ﻿38.975597°N 16.319791°E﻿ / 38.975597; 16.319791"
https://en.wikipedia.org/wiki/First_Battle_of_Lamia,"Lamia, Greece"
https://en.wikipedia.org/wiki/Second_Battle_of_Lamia,"Lamia, Greece"
https://en.wikipedia.org/wiki/Battle_of_Canusium,"Canusium, Apulia, present-day Italy41°14′12″N 16°03′58″E﻿ / ﻿41.2366°N 16.0660°E﻿ / 41.2366; 16.0660"
https://en.wikipedia.org/wiki/Battle_of_Tarentum_(209_BC),"Tarentum, Southern Italy40°28′N 17°14′E﻿ / ﻿40.467°N 17.233°E﻿ / 40.467; 17.233"
https://en.wikipedia.org/wiki/Battle_of_Mount_Labus,Mount Labus
https://en.wikipedia.org/wiki/Battle_of_Baecula,"Baecula (Santo Tomé, Jaén), present-day Spain[1]38°00′25″N 3°07′08″W﻿ / ﻿38.007°N 3.119°W﻿ / 38.007; -3.119"
https://en.wikipedia.org/wiki/Siege_of_Bactra,"Bactra (Modern day Balkh, Afghanistan)"
https://en.wikipedia.org/wiki/Battle_of_the_Arius,"Arius River (Modern day Hari River, Afghanistan)"
https://en.wikipedia.org/wiki/Battle_of_Grumentum,"Grumentum, present-day Italy40°17′02″N 15°54′22″E﻿ / ﻿40.28389°N 15.90611°E﻿ / 40.28389; 15.90611"
https://en.wikipedia.org/wiki/Battle_of_Julu,"Pingxiang County, Xingtai, Hebei, China"
https://en.wikipedia.org/wiki/Battle_of_the_Metaurus,"Metaurus River, Marche, Italy43°46′57″N 13°00′52″E﻿ / ﻿43.7824°N 13.0145°E﻿ / 43.7824; 13.0145"
https://en.wikipedia.org/wiki/Battle_of_Cartagena_(207_BC),"New Carthage, Iberia37°36′N 0°59′W﻿ / ﻿37.600°N 0.983°W﻿ / 37.600; -0.983"
https://en.wikipedia.org/wiki/Battle_of_Mantinea_(207_BC),Mantinea
https://en.wikipedia.org/wiki/Battle_of_Ilipa,"East of Ilipa (or Silpia)(modern Seville, Spain)37°32′56″N 5°56′11″W﻿ / ﻿37.548825°N 5.936332°W﻿ / 37.548825; -5.936332"
https://en.wikipedia.org/wiki/Battle_of_Pengcheng,"Xuzhou, Jiangsu, China"
https://en.wikipedia.org/wiki/Battle_of_Anyi,"Anyi (modern day Xia County, Shanxi)"
https://en.wikipedia.org/wiki/Battle_of_Jingxing,"Jingxing Pass, Hebei"
https://en.wikipedia.org/wiki/Battle_of_Crotona,"Crotone, Calabria, present-day Italy39°05′00″N 17°07′00″E﻿ / ﻿39.0833°N 17.1167°E﻿ / 39.0833; 17.1167"
https://en.wikipedia.org/wiki/Battle_of_Utica_(204_BC),"Utica, present-day Tunisia37°3′25″N 10°3′43″E﻿ / ﻿37.05694°N 10.06194°E﻿ / 37.05694; 10.06194"
https://en.wikipedia.org/wiki/Battle_of_Wei_River,"Weifang, Shandong"
https://en.wikipedia.org/wiki/Battle_of_Utica_(203_BC),"Near Utica, modern Tunisia37°03′23″N 10°03′44″E﻿ / ﻿37.0565°N 10.0623°E﻿ / 37.0565; 10.0623"
https://en.wikipedia.org/wiki/Battle_of_the_Great_Plains,"Bagradas River, Tunisia36°36′41″N 8°56′38″E﻿ / ﻿36.61139°N 8.94389°E﻿ / 36.61139; 8.94389"
https://en.wikipedia.org/wiki/Battle_of_Cirta,Unknown (east of Cirta)
https://en.wikipedia.org/wiki/Po_Valley_Raid,"Insubria, present-day northwestern Italy45°28′0.001″N 9°10′0.001″E﻿ / ﻿45.46666694°N 9.16666694°E﻿ / 45.46666694; 9.16666694"
https://en.wikipedia.org/wiki/Battle_of_Gaixia,"Gaixia (in present-day Guzhen County, Anhui)[citation needed]33°19′40.001″N 117°33′4.000″E﻿ / ﻿33.32777806°N 117.55111111°E﻿ / 33.32777806; 117.55111111"
https://en.wikipedia.org/wiki/Battle_of_Zama,"Zama, North Africa (near modern Siliana, Tunisia)36°17′56″N 9°26′57″E﻿ / ﻿36.29889°N 9.44917°E﻿ / 36.29889; 9.44917"
https://en.wikipedia.org/wiki/Battle_of_Chios_(201_BC),Off the shore of Chios
https://en.wikipedia.org/wiki/Battle_of_Lade_(201_BC),Lade off the shore of Miletus(modern-day Turkey)
https://en.wikipedia.org/wiki/Battle_of_Cremona_(200_BC),"Cremona, Italy"
https://en.wikipedia.org/wiki/Battle_of_Baideng,"Mount Baideng at Pincheng (present-day Datong, Shanxi)"
https://en.wikipedia.org/wiki/Battle_of_Panium,Near Banias
https://en.wikipedia.org/wiki/Battle_of_Cynoscephalae,"Cynoscephalae Hills, Thessaly"
https://en.wikipedia.org/wiki/Siege_of_Gythium,"Gytheio in Mani, Laconia, Greece."
https://en.wikipedia.org/wiki/War_against_Nabis,Laconia and Argolid
https://en.wikipedia.org/wiki/Battle_of_Placentia_(194_BC),"Modern-day Piacenza, Italy45°1′59.999″N 9°42′0.000″E﻿ / ﻿45.03333306°N 9.70000000°E﻿ / 45.03333306; 9.70000000"
https://en.wikipedia.org/wiki/Battle_of_Mutina_(193_BC),"Modern-day Modena, Italy"
https://en.wikipedia.org/wiki/Battle_of_Thermopylae_(191_BC),"Thermopylae, Greece38°48′00″N 22°32′00″E﻿ / ﻿38.8000°N 22.5333°E﻿ / 38.8000; 22.5333"
https://en.wikipedia.org/wiki/Battle_of_Corycus,"Off Corycus, Ionia (modern-day Turkey)38°06′N 26°36′E﻿ / ﻿38.1°N 26.6°E﻿ / 38.1; 26.6"
https://en.wikipedia.org/wiki/Battle_of_the_Eurymedon_(190_BC),Off Side (modern day Turkey)36°27′36″N 31°13′55″E﻿ / ﻿36.4600°N 31.2320°E﻿ / 36.4600; 31.2320
https://en.wikipedia.org/wiki/Battle_of_Myonessus,Off Myonessus (modern day Turkey)38°01′28″N 26°30′42″E﻿ / ﻿38.0244°N 26.5118°E﻿ / 38.0244; 26.5118
https://en.wikipedia.org/wiki/Battle_of_Magnesia,"Near Magnesia ad Sipylum (modern-day Manisa, Turkey)38°37′00″N 27°26′00″E﻿ / ﻿38.6167°N 27.4333°E﻿ / 38.6167; 27.4333"
https://en.wikipedia.org/wiki/Battle_of_Mount_Olympus,"Mount Olympus in Galatia, Asia Minor(perhaps Çile Dağı or Alis Daği in modern Turkey)"
